应用ID,游戏名称,游玩时长 (小时),已解锁成就,总成就数,成就进度,商店链接,成就链接,图片链接
838380,DEAD OR ALIVE 6,0.0,0,0,0.0,https://store.steampowered.com/app/838380,N/A,https://community.fastly.steamstatic.com/public/images/applications/community/defaultappheader.png?v=2d20c9375f6a00a46696c416e9712298
520720,Dear Esther: Landmark Edition,0.0,0,10,0.0,https://store.steampowered.com/app/520720,https://steamcommunity.com/id/aeorz/stats/520720/?tab=achievements,https://community.fastly.steamstatic.com/public/images/applications/community/defaultappheader.png?v=2d20c9375f6a00a46696c416e9712298
760620,Deiland,0.0,0,24,0.0,https://store.steampowered.com/app/760620,https://steamcommunity.com/id/aeorz/stats/760620/?tab=achievements,https://community.fastly.steamstatic.com/public/images/applications/community/defaultappheader.png?v=2d20c9375f6a00a46696c416e9712298
755980,DEPLOYMENT,0.0,0,54,0.0,https://store.steampowered.com/app/755980,https://steamcommunity.com/id/aeorz/stats/755980/?tab=achievements,https://community.fastly.steamstatic.com/public/images/applications/community/defaultappheader.png?v=2d20c9375f6a00a46696c416e9712298
601150,Devil May Cry 5,0.0,0,0,0.0,https://store.steampowered.com/app/601150,N/A,https://community.fastly.steamstatic.com/public/images/applications/community/defaultappheader.png?v=2d20c9375f6a00a46696c416e9712298
1861980,Di-Da-Dobble,0.0,0,0,0.0,https://store.steampowered.com/app/1861980,N/A,https://community.fastly.steamstatic.com/public/images/applications/community/defaultappheader.png?v=2d20c9375f6a00a46696c416e9712298
310560,DiRT Rally,0.0,0,170,0.0,https://store.steampowered.com/app/310560,https://steamcommunity.com/id/aeorz/stats/310560/?tab=achievements,https://community.fastly.steamstatic.com/public/images/applications/community/defaultappheader.png?v=2d20c9375f6a00a46696c416e9712298
690790,DiRT Rally 2.0,0.0,0,71,0.0,https://store.steampowered.com/app/690790,https://steamcommunity.com/id/aeorz/stats/690790/?tab=achievements,https://community.fastly.steamstatic.com/public/images/applications/community/defaultappheader.png?v=2d20c9375f6a00a46696c416e9712298
403640,Dishonored 2,0.0,0,50,0.0,https://store.steampowered.com/app/403640,https://steamcommunity.com/id/aeorz/stats/403640/?tab=achievements,https://community.fastly.steamstatic.com/public/images/applications/community/defaultappheader.png?v=2d20c9375f6a00a46696c416e9712298
614570,Dishonored®: Death of the Outsider™,0.0,0,30,0.0,https://store.steampowered.com/app/614570,https://steamcommunity.com/id/aeorz/stats/614570/?tab=achievements,https://community.fastly.steamstatic.com/public/images/applications/community/defaultappheader.png?v=2d20c9375f6a00a46696c416e9712298
921590,DISSIDIA FINAL FANTASY NT Free Edition,0.0,0,56,0.0,https://store.steampowered.com/app/921590,https://steamcommunity.com/id/aeorz/stats/921590/?tab=achievements,https://community.fastly.steamstatic.com/public/images/applications/community/defaultappheader.png?v=2d20c9375f6a00a46696c416e9712298
698780,Doki Doki Literature Club,0.0,0,0,0.0,https://store.steampowered.com/app/698780,N/A,https://community.fastly.steamstatic.com/public/images/applications/community/defaultappheader.png?v=2d20c9375f6a00a46696c416e9712298
442070,Drawful 2,0.0,0,10,0.0,https://store.steampowered.com/app/442070,https://steamcommunity.com/id/aeorz/stats/442070/?tab=achievements,https://community.fastly.steamstatic.com/public/images/applications/community/defaultappheader.png?v=2d20c9375f6a00a46696c416e9712298
1076530,Drop,0.0,0,0,0.0,https://store.steampowered.com/app/1076530,N/A,https://community.fastly.steamstatic.com/public/images/applications/community/defaultappheader.png?v=2d20c9375f6a00a46696c416e9712298
249050,Dungeon of the ENDLESS™,0.0,0,33,0.0,https://store.steampowered.com/app/249050,https://steamcommunity.com/id/aeorz/stats/249050/?tab=achievements,https://community.fastly.steamstatic.com/public/images/applications/community/defaultappheader.png?v=2d20c9375f6a00a46696c416e9712298
766370,Dying Light: Bad Blood,0.0,0,0,0.0,https://store.steampowered.com/app/766370,N/A,https://community.fastly.steamstatic.com/public/images/applications/community/defaultappheader.png?v=2d20c9375f6a00a46696c416e9712298
411300,ELEX,0.0,0,50,0.0,https://store.steampowered.com/app/411300,https://steamcommunity.com/id/aeorz/stats/411300/?tab=achievements,https://community.fastly.steamstatic.com/public/images/applications/community/defaultappheader.png?v=2d20c9375f6a00a46696c416e9712298
408930,ePic Character Generator,0.0,0,0,0.0,https://store.steampowered.com/app/408930,N/A,https://community.fastly.steamstatic.com/public/images/applications/community/defaultappheader.png?v=2d20c9375f6a00a46696c416e9712298
822540,Escape From Tethys,0.0,0,0,0.0,https://store.steampowered.com/app/822540,N/A,https://community.fastly.steamstatic.com/public/images/applications/community/defaultappheader.png?v=2d20c9375f6a00a46696c416e9712298
479130,ESEA,0.0,0,0,0.0,https://store.steampowered.com/app/479130,N/A,https://community.fastly.steamstatic.com/public/images/applications/community/defaultappheader.png?v=2d20c9375f6a00a46696c416e9712298
582890,Estranged: The Departure,0.0,0,14,0.0,https://store.steampowered.com/app/582890,https://steamcommunity.com/id/aeorz/stats/582890/?tab=achievements,https://community.fastly.steamstatic.com/public/images/applications/community/defaultappheader.png?v=2d20c9375f6a00a46696c416e9712298
3720,Evil Genius,0.0,0,0,0.0,https://store.steampowered.com/app/3720,N/A,https://community.fastly.steamstatic.com/public/images/applications/community/defaultappheader.png?v=2d20c9375f6a00a46696c416e9712298
38400,Fallout,0.0,0,0,0.0,https://store.steampowered.com/app/38400,N/A,https://community.fastly.steamstatic.com/public/images/applications/community/defaultappheader.png?v=2d20c9375f6a00a46696c416e9712298
38410,Fallout 2,0.0,0,0,0.0,https://store.steampowered.com/app/38410,N/A,https://community.fastly.steamstatic.com/public/images/applications/community/defaultappheader.png?v=2d20c9375f6a00a46696c416e9712298
588430,Fallout Shelter,0.0,0,35,0.0,https://store.steampowered.com/app/588430,https://steamcommunity.com/id/aeorz/stats/588430/?tab=achievements,https://community.fastly.steamstatic.com/public/images/applications/community/defaultappheader.png?v=2d20c9375f6a00a46696c416e9712298
38420,Fallout Tactics,0.0,0,0,0.0,https://store.steampowered.com/app/38420,N/A,https://community.fastly.steamstatic.com/public/images/applications/community/defaultappheader.png?v=2d20c9375f6a00a46696c416e9712298
296220,Farm Frenzy 4,0.0,0,34,0.0,https://store.steampowered.com/app/296220,https://steamcommunity.com/id/aeorz/stats/296220/?tab=achievements,https://community.fastly.steamstatic.com/public/images/applications/community/defaultappheader.png?v=2d20c9375f6a00a46696c416e9712298
391000,Farm Frenzy Collection,0.0,0,0,0.0,https://store.steampowered.com/app/391000,N/A,https://community.fastly.steamstatic.com/public/images/applications/community/defaultappheader.png?v=2d20c9375f6a00a46696c416e9712298
395930,Farm Frenzy: Heave Ho,0.0,0,0,0.0,https://store.steampowered.com/app/395930,N/A,https://community.fastly.steamstatic.com/public/images/applications/community/defaultappheader.png?v=2d20c9375f6a00a46696c416e9712298
361930,Farm Frenzy: Hurricane Season,0.0,0,0,0.0,https://store.steampowered.com/app/361930,N/A,https://community.fastly.steamstatic.com/public/images/applications/community/defaultappheader.png?v=2d20c9375f6a00a46696c416e9712298
1297660,Fragment's Moonrise,0.0,0,0,0.0,https://store.steampowered.com/app/1297660,N/A,https://community.fastly.steamstatic.com/public/images/applications/community/defaultappheader.png?v=2d20c9375f6a00a46696c416e9712298
2535670,Frog's Adventure,0.0,0,12,0.0,https://store.steampowered.com/app/2535670,https://steamcommunity.com/id/aeorz/stats/2535670/?tab=achievements,https://community.fastly.steamstatic.com/public/images/applications/community/defaultappheader.png?v=2d20c9375f6a00a46696c416e9712298
906870,FurryFury,0.0,0,0,0.0,https://store.steampowered.com/app/906870,N/A,https://community.fastly.steamstatic.com/public/images/applications/community/defaultappheader.png?v=2d20c9375f6a00a46696c416e9712298
1078000,Gamecraft,0.0,0,0,0.0,https://store.steampowered.com/app/1078000,N/A,https://community.fastly.steamstatic.com/public/images/applications/community/defaultappheader.png?v=2d20c9375f6a00a46696c416e9712298
251870,Go! Go! Nippon! ~My First Trip to Japan~,0.0,0,0,0.0,https://store.steampowered.com/app/251870,N/A,https://community.fastly.steamstatic.com/public/images/applications/community/defaultappheader.png?v=2d20c9375f6a00a46696c416e9712298
950670,Gothic Playable Teaser,0.0,0,25,0.0,https://store.steampowered.com/app/950670,https://steamcommunity.com/id/aeorz/stats/950670/?tab=achievements,https://community.fastly.steamstatic.com/public/images/applications/community/defaultappheader.png?v=2d20c9375f6a00a46696c416e9712298
12100,Grand Theft Auto III,0.0,0,0,0.0,https://store.steampowered.com/app/12100,N/A,https://community.fastly.steamstatic.com/public/images/applications/community/defaultappheader.png?v=2d20c9375f6a00a46696c416e9712298
3240220,Grand Theft Auto V 增强版,0.0,0,0,0.0,https://store.steampowered.com/app/3240220,N/A,https://community.fastly.steamstatic.com/public/images/applications/community/defaultappheader.png?v=2d20c9375f6a00a46696c416e9712298
12110,Grand Theft Auto: Vice City,0.0,0,0,0.0,https://store.steampowered.com/app/12110,N/A,https://community.fastly.steamstatic.com/public/images/applications/community/defaultappheader.png?v=2d20c9375f6a00a46696c416e9712298
1384320,Grapple Tournament,0.0,0,0,0.0,https://store.steampowered.com/app/1384320,N/A,https://community.fastly.steamstatic.com/public/images/applications/community/defaultappheader.png?v=2d20c9375f6a00a46696c416e9712298
877150,Gravity Wars,0.0,0,0,0.0,https://store.steampowered.com/app/877150,N/A,https://community.fastly.steamstatic.com/public/images/applications/community/defaultappheader.png?v=2d20c9375f6a00a46696c416e9712298
342480,Gunscape,0.0,0,42,0.0,https://store.steampowered.com/app/342480,https://steamcommunity.com/id/aeorz/stats/342480/?tab=achievements,https://community.fastly.steamstatic.com/public/images/applications/community/defaultappheader.png?v=2d20c9375f6a00a46696c416e9712298
220,Half-Life 2,0.0,0,69,0.0,https://store.steampowered.com/app/220,https://steamcommunity.com/id/aeorz/stats/220/?tab=achievements,https://community.fastly.steamstatic.com/public/images/applications/community/defaultappheader.png?v=2d20c9375f6a00a46696c416e9712298
2477290,Half-Life 2 RTX,0.0,0,0,0.0,https://store.steampowered.com/app/2477290,N/A,https://community.fastly.steamstatic.com/public/images/applications/community/defaultappheader.png?v=2d20c9375f6a00a46696c416e9712298
320,Half-Life 2: Deathmatch,0.0,0,0,0.0,https://store.steampowered.com/app/320,N/A,https://community.fastly.steamstatic.com/public/images/applications/community/defaultappheader.png?v=2d20c9375f6a00a46696c416e9712298
360,Half-Life Deathmatch: Source,0.0,0,0,0.0,https://store.steampowered.com/app/360,N/A,https://community.fastly.steamstatic.com/public/images/applications/community/defaultappheader.png?v=2d20c9375f6a00a46696c416e9712298
797410,Headsnatchers,0.0,0,52,0.0,https://store.steampowered.com/app/797410,https://steamcommunity.com/id/aeorz/stats/797410/?tab=achievements,https://community.fastly.steamstatic.com/public/images/applications/community/defaultappheader.png?v=2d20c9375f6a00a46696c416e9712298
